Activity,Station_ID,Station Name,Gear,SRBC Method,Date,Time,Macrostemum,Count
Macros,74,PINE040.3-4177,Kick Net,BENT-001,8/11/1983,0:00,Hagenius,
Macros,74,PINE040.3-4177,Kick Net,BENT-001,8/11/1983,0:00,Glossosoma,4
Macros,74,PINE040.3-4177,Kick Net,BENT-001,8/11/1983,0:00,Helicopsychidae,1
Macros,74,PINE040.3-4177,Kick Net,BENT-001,8/11/1983,0:00,Hydropsyche,19
Macros,74,PINE040.3-4177,Kick Net,BENT-001,8/11/1983,0:00,Pelecypoda,6
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Stenelmis,3
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Psephenus,1
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Chironomidae,1
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Simuliidae,
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Pseudocloeon,5
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Epeorus,2
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Heptagenia,5
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Stenonema,6
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Ephoron,1
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Isonychia,9
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Corydalus,1
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Acroneuria,4
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Paragnetina,
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Cheumatopsyche,1
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Hydropsyche,12
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Chimarra,2
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Polycentropus,
Macros,73,PINE014.2-4177,Kick Net,BENT-001,8/11/1983,0:00,Oligochaeta,
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Stenelmis,20
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Chironomidae,6
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Simuliidae,6
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Neocloeon,4
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Pseudocloeon,6
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Epeorus,4
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Heptagenia,3
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Stenonema,14
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Isonychia,2
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Paragyractis,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Corydalus,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Nehalennia,2
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Brachycentrus,25
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Cheumatopsyche,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Hydropsyche,26
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Macronemum,2
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Polycentropus,7
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Psychomyia,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,8/16/1983,0:00,Oligochaeta,2
Macros,229,BABB000.1-4177,Kick Net,BENT-001,8/10/1983,0:00,No macros,0
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Promoresia,2
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenelmis,5
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Psephenus,3
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Chironomidae,76
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Acentrella,2
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Baetis,4
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Caenis,1
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Drunella,1
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Ephemerella,6
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Serratella,2
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Ephemera,1
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Epeorus,3
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Leucrocuta,25
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenacron,5
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenonema,30
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Isonychia,3
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Corydalus,1
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Acroneuria,10
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Paragnetina,1
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Perlesta,1
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Brachycentrus,7
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Ceratopsyche,2
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Cheumatopsyche,8
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Chimarra,2
Macros,74,PINE040.3-4177,Kick Net,BENT-001,6/2/2009,0:00,Lumbriculidae,7
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Optioservus,11
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Promoresia,1
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenelmis,20
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Psephenus,11
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Chironomidae,88
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Acentrella,5
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Baetis,22
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Caenis,2
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Drunella,10
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Ephemerella,16
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Serratella,3
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Epeorus,7
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Leucrocuta,11
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenacron,14
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenonema,33
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Isonychia,4
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Paraleptophlebia,3
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Corydalus,1
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Leuctra,4
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Acroneuria,4
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Brachycentrus,13
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Ceratopsyche,1
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Cheumatopsyche,3
Macros,75,PINE057.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Chimarra,2
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Optioservus,6
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Psephenus,21
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Chironomidae,131
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Simulium,6
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Acentrella,2
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Drunella,22
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Epeorus,1
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Leucrocuta,1
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenonema,3
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Isonychia,24
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Nigronia,1
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Argia,1
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Amphinemura,1
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Acroneuria,6
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Brachycentrus,1
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Ceratopsyche,1
Macros,92,LPIN000.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Ferrissia,2
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Optioservus,3
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenelmis,10
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Psephenus,5
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Chironomidae,27
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Antocha,5
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Acentrella,3
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Baetis,6
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Drunella,27
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Ephemerella,9
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Eurylophella,1
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Serratella,2
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Epeorus,1
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Leucrocuta,7
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenonema,3
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Paraleptophlebia,2
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Acroneuria,5
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Agapetus,1
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Ceratopsyche,6
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Cheumatopsyche,35
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Dolophilodes,10
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Polycentropus,5
Macros,93,LPIN011.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Neophylax,3
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Optioservus,30
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenelmis,19
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Psephenus,1
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Chironomidae,112
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Hemerodromia,2
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Simulium,2
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Dicranota,6
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Acentrella,7
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Baetis,24
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Drunella,15
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Ephemerella,38
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Isonychia,1
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Paraleptophlebia,3
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Leuctra,18
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Acroneuria,1
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Agnetina,1
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Cheumatopsyche,1
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Hydropsyche,1
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Chimarra,3
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Dolophilodes,1
Macros,107,MRSH001.6-4177,Kick Net,BENT-001,6/2/2009,0:00,Caecidotea,25
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenelmis,2
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Chironomidae,61
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Chelifera,2
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Simulium,8
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Acentrella,2
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Baetis,11
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Caenis,1
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Drunella,3
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Epeorus,3
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Leucrocuta,1
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenonema,4
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Haploperla,2
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Leuctra,1
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Acroneuria,1
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Paragnetina,2
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Perlesta,1
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Ceratopsyche,3
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Cheumatopsyche,1
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Chimarra,1
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Dolophilodes,4
Macros,229,BABB000.1-4177,Kick Net,BENT-001,6/2/2009,0:00,Polycentropus,1
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Chironomidae,35
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Hexatoma,21
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Baetis,4
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Ephemerella,10
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Epeorus,12
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenonema,5
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Isonychia,1
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Paraleptophlebia,6
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Nigronia,8
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Boyeria,1
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Leuctra,31
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Acroneuria,4
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Agnetina,1
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Paragnetina,6
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Ceratopsyche,5
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Cheumatopsyche,3
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Dolophilodes,43
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Polycentropus,1
Macros,230,BABB007.2-4177,Kick Net,BENT-001,6/2/2009,0:00,Rhyacophila,11
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Optioservus,5
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenelmis,3
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Psephenus,6
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Chironomidae,68
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Clinocera,1
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Simulium,2
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Hexatoma,2
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Acentrella,12
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Drunella,10
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Ephemerella,41
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Epeorus,5
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Leucrocuta,2
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Stenonema,5
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Isonychia,2
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Paraleptophlebia,31
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Leuctra,1
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Acroneuria,1
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Paragnetina,1
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Agapetus,1
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Ceratopsyche,1
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Cheumatopsyche,6
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Chimarra,1
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Dolophilodes,3
Macros,272,WBPC003.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Polycentropus,1
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Optioservus,2
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Oulimnius,1
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Psephenus,1
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Chironomidae,114
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Dicranota,2
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Acentrella,1
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Baetis,5
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Epeorus,1
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Leucrocuta,3
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Isonychia,1
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Nigronia,2
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Haploperla,24
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Leuctra,7
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Amphinemura,8
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Agnetina,1
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Isoperla,1
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Ceratopsyche,4
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Dolophilodes,1
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Polycentropus,1
Macros,291,WILS000.5-4177,Kick Net,BENT-001,6/2/2009,0:00,Rhyacophila,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Dubiraphia,11
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Promoresia,14
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Berosus,2
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Psephenus,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Chironomidae,75
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Tipula,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Baetis,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Cloeon,4
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Caenis,32
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Attenella,18
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Ephemerella,4
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Stenonema,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Enallagma,4
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Macromia,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Perlesta,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Brachycentrus,94
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Cheumatopsyche,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Ceraclea,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Orconectes,1
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Caecidotea,2
Macros,72,PINE001.1-4177,Kick Net,BENT-001,6/3/2009,0:00,Lumbriculidae,4
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Dubiraphia,1
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Optioservus,8
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Stenelmis,8
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Psephenus,6
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Probezzia,3
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Chironomidae,50
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Acentrella,7
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Baetis,14
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Caenis,2
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Attenella,2
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Drunella,9
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Ephemerella,8
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Epeorus,4
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Leucrocuta,26
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Stenonema,21
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Isonychia,4
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Argia,1
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Leuctra,1
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Acroneuria,1
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Agnetina,1
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Perlesta,16
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Brachycentrus,59
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Cheumatopsyche,10
Macros,73,PINE014.2-4177,Kick Net,BENT-001,6/3/2009,0:00,Chimarra,1
Macros,1742,PINE000.0-00002,D-Frame,BENT-004,10/13/2008,0:00,Unionidae,1
Macros,1742,PINE000.0-00002,D-Frame,BENT-004,10/13/2008,0:00,Optioservus,8
Macros,1742,PINE000.0-00002,D-Frame,BENT-004,10/13/2008,0:00,Oulimnius,3
Macros,1742,PINE000.0-00002,D-Frame,BENT-004,10/13/2008,0:00,Promoresia,1
Macros,1742,PINE000.0-00002,D-Frame,BENT-004,10/13/2008,0:00,Elmidae,1
Macros,1742,PINE000.0-00002,D-Frame,BENT-004,10/13/2008,0:00,Psephenus,3
Macros,1742,PINE000.0-00002,D-Frame,BENT-004,10/13/2008,0:00,Chironomidae,106
Macros,1742,PINE000.0-00002,D-Frame,BENT-004,10/13/2008,0:00,Hemerodromia,11
Macros,1742,PINE000.0-00002,D-Frame,BENT-004,10/13/2008,0:00,Antocha,2
