Station_ID,Station Name,Date,Time,Parameter (units),Results,RDL
93,LPIN011.5-4177,10/8/2002,15:30,Water Temperature (deg C),13.2,
93,LPIN011.5-4177,10/8/2002,15:30,Flow (cfs),13.649,
93,LPIN011.5-4177,10/8/2002,15:30,Specific Conductivity (umho/cm),113,
93,LPIN011.5-4177,10/8/2002,15:30,Dissolved Oxygen (mg/l),7.42,
93,LPIN011.5-4177,10/8/2002,15:30,pH - Field (None),7,
93,LPIN011.5-4177,10/8/2002,15:30,Alkalinity - Field (mg/l),26,
93,LPIN011.5-4177,10/8/2002,15:30,Acidity - Field (mg/l),16,
107,MRSH001.6-4177,10/7/2002,13:15,Water Temperature (deg C),15.1,
107,MRSH001.6-4177,10/7/2002,13:15,Flow (cfs),12.865,
107,MRSH001.6-4177,10/7/2002,13:15,Specific Conductivity (umho/cm),237,
107,MRSH001.6-4177,10/7/2002,13:15,Dissolved Oxygen (mg/l),6.69,
107,MRSH001.6-4177,10/7/2002,13:15,pH - Field (None),7.2,
107,MRSH001.6-4177,10/7/2002,13:15,Alkalinity - Field (mg/l),50,
107,MRSH001.6-4177,10/7/2002,13:15,Acidity - Field (mg/l),16,
272,WBPC003.5-4177,10/7/2002,11:15,Water Temperature (deg C),13.5,
272,WBPC003.5-4177,10/7/2002,11:15,Flow (cfs),6.385,
272,WBPC003.5-4177,10/7/2002,11:15,Specific Conductivity (umho/cm),74,
272,WBPC003.5-4177,10/7/2002,11:15,Dissolved Oxygen (mg/l),7.09,
272,WBPC003.5-4177,10/7/2002,11:15,pH - Field (None),7,
272,WBPC003.5-4177,10/7/2002,11:15,Alkalinity - Field (mg/l),18,
272,WBPC003.5-4177,10/7/2002,11:15,Acidity - Field (mg/l),10,
291,WILS000.5-4177,10/8/2002,12:00,Water Temperature (deg C),11.7,
291,WILS000.5-4177,10/8/2002,12:00,Flow (cfs),4.811,
291,WILS000.5-4177,10/8/2002,12:00,Specific Conductivity (umho/cm),762,
291,WILS000.5-4177,10/8/2002,12:00,Dissolved Oxygen (mg/l),7.3,
291,WILS000.5-4177,10/8/2002,12:00,pH - Field (None),7,
291,WILS000.5-4177,10/8/2002,12:00,Alkalinity - Field (mg/l),46,
291,WILS000.5-4177,10/8/2002,12:00,Acidity - Field (mg/l),26,
229,BABB000.1-4177,8/10/1994,8:45,Nitrate-N D (mg/l),0.2,
229,BABB000.1-4177,8/10/1994,8:45,Nitrite-N T (mg/l),0.004,
229,BABB000.1-4177,8/10/1994,8:45,Nitrate-N (mg/l),0.2,
229,BABB000.1-4177,8/10/1994,8:45,Ammonia-N T (mg/l),Present Below Quantification Limit,0.02
229,BABB000.1-4177,8/10/1994,8:45,P Ortho Diss (mg/l),Present Below Quantification Limit,0.01
229,BABB000.1-4177,8/10/1994,8:45,TSS (mg/l),Present Below Quantification Limit,2
229,BABB000.1-4177,8/10/1994,8:45,Specific Con (umho/cm),180,
229,BABB000.1-4177,8/10/1994,8:45,Alkalinity (mg/l),12,
229,BABB000.1-4177,8/10/1994,8:45,Alkalinity (mg/l),11,
229,BABB000.1-4177,8/10/1994,8:45,Hot Acidity (mg/l),0,
229,BABB000.1-4177,8/10/1994,8:45,"Residue, TOT (mg/l)",134,
229,BABB000.1-4177,8/10/1994,8:45,TDS (mg/l),134,
229,BABB000.1-4177,8/10/1994,8:45,Nitrite-N D (mg/l),0.004,
229,BABB000.1-4177,8/10/1994,8:45,Phosphorus D (mg/l),0.012,
229,BABB000.1-4177,8/10/1994,8:45,Nitrogen TOT (mg/l),0.29,
229,BABB000.1-4177,8/10/1994,8:45,Dissolved N (mg/l),0.29,
229,BABB000.1-4177,8/10/1994,8:45,Ammonia-N D (mg/l),Present Below Quantification Limit,0.02
229,BABB000.1-4177,8/10/1994,8:45,pH (None),6.8,
229,BABB000.1-4177,8/10/1994,8:45,Copper T (ug/l),Present Below Quantification Limit,10
229,BABB000.1-4177,8/10/1994,8:45,Iron (ug/l),62,
229,BABB000.1-4177,8/10/1994,8:45,Calcium T (mg/l),18.5,
229,BABB000.1-4177,8/10/1994,8:45,Hardness T (mg/l),70,
229,BABB000.1-4177,8/10/1994,8:45,Manganese D (ug/l),307,
229,BABB000.1-4177,8/10/1994,8:45,Lead T (ug/l),Present Below Quantification Limit,1
229,BABB000.1-4177,8/10/1994,8:45,Iron D (ug/l),10,
229,BABB000.1-4177,8/10/1994,8:45,Manganese (ug/l),320,
229,BABB000.1-4177,8/10/1994,8:45,Sulfate (mg/l),53,
229,BABB000.1-4177,8/10/1994,8:45,Turbidity (NTU),Present Below Quantification Limit,0.3
229,BABB000.1-4177,8/10/1994,8:45,Orthophosphate (mg/l),Present Below Quantification Limit,0.01
229,BABB000.1-4177,8/10/1994,8:45,Aluminum D (ug/l),49.9,
229,BABB000.1-4177,8/10/1994,8:45,Nickel T (ug/l),14.8,
229,BABB000.1-4177,8/10/1994,8:45,Aluminum (ug/l),92.6,
229,BABB000.1-4177,8/10/1994,8:45,Chloride (mg/l),4,
229,BABB000.1-4177,8/10/1994,8:45,T Org Carbon (mg/l),1.4,
229,BABB000.1-4177,8/10/1994,8:45,Potassium T (mg/l),1.51,
229,BABB000.1-4177,8/10/1994,8:45,Sodium (mg/l),3.02,
229,BABB000.1-4177,8/10/1994,8:45,Magnesium (mg/l),4.87,
229,BABB000.1-4177,8/10/1994,8:45,Phosphorus (mg/l),Present Below Quantification Limit,0.01
229,BABB000.1-4177,8/10/1994,8:45,Zinc T (ug/l),23.5,
92,LPIN000.2-4177,8/10/1994,13:05,Dissolved N (mg/l),0.41,
92,LPIN000.2-4177,8/10/1994,13:05,Nitrite-N D (mg/l),0.006,
92,LPIN000.2-4177,8/10/1994,13:05,Specific Con (umho/cm),78,
92,LPIN000.2-4177,8/10/1994,13:05,Nitrate-N (mg/l),0.3,
92,LPIN000.2-4177,8/10/1994,13:05,Phosphorus (mg/l),0.03,
92,LPIN000.2-4177,8/10/1994,13:05,Ammonia-N D (mg/l),Present Below Quantification Limit,0.02
92,LPIN000.2-4177,8/10/1994,13:05,Hot Acidity (mg/l),0,
92,LPIN000.2-4177,8/10/1994,13:05,Nitrogen TOT (mg/l),0.41,
92,LPIN000.2-4177,8/10/1994,13:05,Nitrite-N T (mg/l),0.006,
92,LPIN000.2-4177,8/10/1994,13:05,"Residue, TOT (mg/l)",54,
92,LPIN000.2-4177,8/10/1994,13:05,Nitrate-N D (mg/l),0.3,
92,LPIN000.2-4177,8/10/1994,13:05,TSS (mg/l),12,
92,LPIN000.2-4177,8/10/1994,13:05,pH (None),7,
92,LPIN000.2-4177,8/10/1994,13:05,Ammonia-N T (mg/l),0.02,
92,LPIN000.2-4177,8/10/1994,13:05,Alkalinity (mg/l),17.8,
92,LPIN000.2-4177,8/10/1994,13:05,Phosphorus D (mg/l),0.009,
92,LPIN000.2-4177,8/10/1994,13:05,TDS (mg/l),42,
92,LPIN000.2-4177,8/10/1994,13:05,Copper T (ug/l),Present Below Quantification Limit,10
92,LPIN000.2-4177,8/10/1994,13:05,Potassium T (mg/l),1.19,
92,LPIN000.2-4177,8/10/1994,13:05,T Org Carbon (mg/l),1.3,
92,LPIN000.2-4177,8/10/1994,13:05,Sulfate (mg/l),Present Below Quantification Limit,20
92,LPIN000.2-4177,8/10/1994,13:05,P Ortho Diss (mg/l),Present Below Quantification Limit,0.01
92,LPIN000.2-4177,8/10/1994,13:05,Turbidity (NTU),2.7,
92,LPIN000.2-4177,8/10/1994,13:05,Aluminum (ug/l),38,
92,LPIN000.2-4177,8/10/1994,13:05,Manganese D (ug/l),10.1,
92,LPIN000.2-4177,8/10/1994,13:05,Sodium (mg/l),2.36,
92,LPIN000.2-4177,8/10/1994,13:05,Zinc T (ug/l),Present Below Quantification Limit,10
92,LPIN000.2-4177,8/10/1994,13:05,Nickel T (ug/l),Present Below Quantification Limit,4
92,LPIN000.2-4177,8/10/1994,13:05,Calcium T (mg/l),7.59,
92,LPIN000.2-4177,8/10/1994,13:05,Manganese (ug/l),41.8,
92,LPIN000.2-4177,8/10/1994,13:05,Iron D (ug/l),62,
92,LPIN000.2-4177,8/10/1994,13:05,Hardness T (mg/l),24,
92,LPIN000.2-4177,8/10/1994,13:05,Chloride (mg/l),4,
92,LPIN000.2-4177,8/10/1994,13:05,Magnesium (mg/l),1.67,
92,LPIN000.2-4177,8/10/1994,13:05,Orthophosphate (mg/l),Present Below Quantification Limit,0.01
92,LPIN000.2-4177,8/10/1994,13:05,Aluminum D (ug/l),12.2,
92,LPIN000.2-4177,8/10/1994,13:05,Iron (ug/l),100,
92,LPIN000.2-4177,8/10/1994,13:05,Lead T (ug/l),Present Below Quantification Limit,1
93,LPIN011.5-4177,8/10/1994,11:15,Phosphorus D (mg/l),0.019,
93,LPIN011.5-4177,8/10/1994,11:15,Phosphorus (mg/l),Present Below Quantification Limit,0.01
93,LPIN011.5-4177,8/10/1994,11:15,TDS (mg/l),54,
93,LPIN011.5-4177,8/10/1994,11:15,Ammonia-N T (mg/l),Present Below Quantification Limit,0.02
93,LPIN011.5-4177,8/10/1994,11:15,Nitrite-N D (mg/l),0.004,
93,LPIN011.5-4177,8/10/1994,11:15,Nitrite-N T (mg/l),0.004,
93,LPIN011.5-4177,8/10/1994,11:15,Alkalinity (mg/l),19.4,
93,LPIN011.5-4177,8/10/1994,11:15,Dissolved N (mg/l),0.94,
93,LPIN011.5-4177,8/10/1994,11:15,Specific Con (umho/cm),84,
93,LPIN011.5-4177,8/10/1994,11:15,Hot Acidity (mg/l),0,
93,LPIN011.5-4177,8/10/1994,11:15,"Residue, TOT (mg/l)",54,
93,LPIN011.5-4177,8/10/1994,11:15,Nitrate-N (mg/l),0.46,
93,LPIN011.5-4177,8/10/1994,11:15,TSS (mg/l),Present Below Quantification Limit,2
93,LPIN011.5-4177,8/10/1994,11:15,Nitrate-N D (mg/l),0.46,
93,LPIN011.5-4177,8/10/1994,11:15,pH (None),7.1,
93,LPIN011.5-4177,8/10/1994,11:15,Nitrogen TOT (mg/l),0.94,
93,LPIN011.5-4177,8/10/1994,11:15,Ammonia-N D (mg/l),0.05,
93,LPIN011.5-4177,8/10/1994,11:15,Zinc T (ug/l),Present Below Quantification Limit,10
93,LPIN011.5-4177,8/10/1994,11:15,Hardness T (mg/l),21,
93,LPIN011.5-4177,8/10/1994,11:15,Manganese (ug/l),12.2,
93,LPIN011.5-4177,8/10/1994,11:15,Iron D (ug/l),16,
93,LPIN011.5-4177,8/10/1994,11:15,Lead T (ug/l),Present Below Quantification Limit,1
93,LPIN011.5-4177,8/10/1994,11:15,Aluminum (ug/l),29.2,
93,LPIN011.5-4177,8/10/1994,11:15,Sodium (mg/l),2.7,
93,LPIN011.5-4177,8/10/1994,11:15,Turbidity (NTU),1.9,
93,LPIN011.5-4177,8/10/1994,11:15,Copper T (ug/l),Present Below Quantification Limit,10
93,LPIN011.5-4177,8/10/1994,11:15,Chloride (mg/l),4,
93,LPIN011.5-4177,8/10/1994,11:15,Orthophosphate (mg/l),ND,
93,LPIN011.5-4177,8/10/1994,11:15,Nickel T (ug/l),Present Below Quantification Limit,4
93,LPIN011.5-4177,8/10/1994,11:15,Calcium T (mg/l),8.08,
93,LPIN011.5-4177,8/10/1994,11:15,Manganese D (ug/l),12.2,
93,LPIN011.5-4177,8/10/1994,11:15,Aluminum D (ug/l),12.9,
93,LPIN011.5-4177,8/10/1994,11:15,T Org Carbon (mg/l),1.2,
93,LPIN011.5-4177,8/10/1994,11:15,Sulfate (mg/l),Present Below Quantification Limit,20
93,LPIN011.5-4177,8/10/1994,11:15,P Ortho Diss (mg/l),Present Below Quantification Limit,0.01
93,LPIN011.5-4177,8/10/1994,11:15,Magnesium (mg/l),1.4,
93,LPIN011.5-4177,8/10/1994,11:15,Iron (ug/l),47,
93,LPIN011.5-4177,8/10/1994,11:15,Potassium T (mg/l),1.19,
72,PINE001.1-4177,8/10/1994,16:10,Phosphorus D (mg/l),0.01,
72,PINE001.1-4177,8/10/1994,16:10,Nitrite-N D (mg/l),0.004,
72,PINE001.1-4177,8/10/1994,16:10,TSS (mg/l),20,
72,PINE001.1-4177,8/10/1994,16:10,Hot Acidity (mg/l),0,
72,PINE001.1-4177,8/10/1994,16:10,Dissolved N (mg/l),0.21,
72,PINE001.1-4177,8/10/1994,16:10,pH (None),7.1,
72,PINE001.1-4177,8/10/1994,16:10,Nitrite-N T (mg/l),0.004,
72,PINE001.1-4177,8/10/1994,16:10,Specific Con (umho/cm),89,
72,PINE001.1-4177,8/10/1994,16:10,Nitrate-N (mg/l),0.09,
72,PINE001.1-4177,8/10/1994,16:10,Ammonia-N D (mg/l),Present Below Quantification Limit,0.02
72,PINE001.1-4177,8/10/1994,16:10,Ammonia-N T (mg/l),0.02,
72,PINE001.1-4177,8/10/1994,16:10,Nitrogen TOT (mg/l),0.23,
72,PINE001.1-4177,8/10/1994,16:10,Phosphorus (mg/l),0.07,
72,PINE001.1-4177,8/10/1994,16:10,"Residue, TOT (mg/l)",72,
72,PINE001.1-4177,8/10/1994,16:10,Alkalinity (mg/l),20,
72,PINE001.1-4177,8/10/1994,16:10,Nitrate-N D (mg/l),0.09,
72,PINE001.1-4177,8/10/1994,16:10,TDS (mg/l),52,
72,PINE001.1-4177,8/10/1994,16:10,Orthophosphate (mg/l),Present Below Quantification Limit,0.01
72,PINE001.1-4177,8/10/1994,16:10,Potassium T (mg/l),1.35,
72,PINE001.1-4177,8/10/1994,16:10,Nickel T (ug/l),Present Below Quantification Limit,4
72,PINE001.1-4177,8/10/1994,16:10,Magnesium (mg/l),2.26,
72,PINE001.1-4177,8/10/1994,16:10,Manganese D (ug/l),23.7,
72,PINE001.1-4177,8/10/1994,16:10,Iron D (ug/l),38,
72,PINE001.1-4177,8/10/1994,16:10,Lead T (ug/l),Present Below Quantification Limit,1
72,PINE001.1-4177,8/10/1994,16:10,Sodium (mg/l),2.51,
72,PINE001.1-4177,8/10/1994,16:10,Zinc T (ug/l),Present Below Quantification Limit,10
72,PINE001.1-4177,8/10/1994,16:10,Sulfate (mg/l),Present Below Quantification Limit,20
72,PINE001.1-4177,8/10/1994,16:10,Chloride (mg/l),3,
72,PINE001.1-4177,8/10/1994,16:10,Aluminum D (ug/l),28.8,
72,PINE001.1-4177,8/10/1994,16:10,Manganese (ug/l),42.3,
72,PINE001.1-4177,8/10/1994,16:10,Turbidity (NTU),5.2,
72,PINE001.1-4177,8/10/1994,16:10,Iron (ug/l),96,
72,PINE001.1-4177,8/10/1994,16:10,Calcium T (mg/l),9.17,
72,PINE001.1-4177,8/10/1994,16:10,P Ortho Diss (mg/l),Present Below Quantification Limit,0.01
72,PINE001.1-4177,8/10/1994,16:10,Hardness T (mg/l),29,
72,PINE001.1-4177,8/10/1994,16:10,Copper T (ug/l),Present Below Quantification Limit,10
72,PINE001.1-4177,8/10/1994,16:10,T Org Carbon (mg/l),1.5,
72,PINE001.1-4177,8/10/1994,16:10,Aluminum (ug/l),63.8,
73,PINE014.2-4177,8/10/1994,14:45,Nitrite-N D (mg/l),0.004,
73,PINE014.2-4177,8/10/1994,14:45,Specific Con (umho/cm),91,
73,PINE014.2-4177,8/10/1994,14:45,Phosphorus (mg/l),Present Below Quantification Limit,0.01
73,PINE014.2-4177,8/10/1994,14:45,Ammonia-N D (mg/l),Present Below Quantification Limit,0.02
73,PINE014.2-4177,8/10/1994,14:45,Dissolved N (mg/l),0.09,
73,PINE014.2-4177,8/10/1994,14:45,Nitrogen TOT (mg/l),0.21,
73,PINE014.2-4177,8/10/1994,14:45,Hot Acidity (mg/l),0,
73,PINE014.2-4177,8/10/1994,14:45,"Residue, TOT (mg/l)",66,
73,PINE014.2-4177,8/10/1994,14:45,Alkalinity (mg/l),22,
73,PINE014.2-4177,8/10/1994,14:45,Nitrate-N D (mg/l),0.04,
73,PINE014.2-4177,8/10/1994,14:45,TSS (mg/l),Present Below Quantification Limit,2
73,PINE014.2-4177,8/10/1994,14:45,Phosphorus D (mg/l),0.014,
73,PINE014.2-4177,8/10/1994,14:45,Nitrite-N T (mg/l),0.004,
73,PINE014.2-4177,8/10/1994,14:45,Ammonia-N T (mg/l),0.02,
73,PINE014.2-4177,8/10/1994,14:45,TDS (mg/l),66,
73,PINE014.2-4177,8/10/1994,14:45,Nitrate-N (mg/l),0.04,
73,PINE014.2-4177,8/10/1994,14:45,pH (None),7.7,
73,PINE014.2-4177,8/10/1994,14:45,Aluminum (ug/l),59.3,
73,PINE014.2-4177,8/10/1994,14:45,Turbidity (NTU),1.75,
73,PINE014.2-4177,8/10/1994,14:45,Nickel T (ug/l),Present Below Quantification Limit,4
73,PINE014.2-4177,8/10/1994,14:45,Lead T (ug/l),Present Below Quantification Limit,1
73,PINE014.2-4177,8/10/1994,14:45,Potassium T (mg/l),1.36,
73,PINE014.2-4177,8/10/1994,14:45,Chloride (mg/l),3,
73,PINE014.2-4177,8/10/1994,14:45,Sulfate (mg/l),Present Below Quantification Limit,20
73,PINE014.2-4177,8/10/1994,14:45,P Ortho Diss (mg/l),Present Below Quantification Limit,0.01
73,PINE014.2-4177,8/10/1994,14:45,T Org Carbon (mg/l),1.5,
73,PINE014.2-4177,8/10/1994,14:45,Calcium T (mg/l),9.21,
73,PINE014.2-4177,8/10/1994,14:45,Iron (ug/l),62,
73,PINE014.2-4177,8/10/1994,14:45,Magnesium (mg/l),1.95,
73,PINE014.2-4177,8/10/1994,14:45,Sodium (mg/l),2.18,
73,PINE014.2-4177,8/10/1994,14:45,Copper T (ug/l),Present Below Quantification Limit,10
73,PINE014.2-4177,8/10/1994,14:45,Zinc T (ug/l),Present Below Quantification Limit,10
73,PINE014.2-4177,8/10/1994,14:45,Manganese D (ug/l),13,
73,PINE014.2-4177,8/10/1994,14:45,Manganese (ug/l),24.1,
73,PINE014.2-4177,8/10/1994,14:45,Iron D (ug/l),30,
73,PINE014.2-4177,8/10/1994,14:45,Aluminum D (ug/l),35.5,
73,PINE014.2-4177,8/10/1994,14:45,Orthophosphate (mg/l),Present Below Quantification Limit,0.01
73,PINE014.2-4177,8/10/1994,14:45,Hardness T (mg/l),29,
74,PINE040.3-4177,8/9/1994,16:00,Ammonia-N D (mg/l),Present Below Quantification Limit,0.02
74,PINE040.3-4177,8/9/1994,16:00,Nitrate-N D (mg/l),0.14,
74,PINE040.3-4177,8/9/1994,16:00,TSS (mg/l),14,
74,PINE040.3-4177,8/9/1994,16:00,"Residue, TOT (mg/l)",68,
74,PINE040.3-4177,8/9/1994,16:00,Alkalinity (mg/l),32,
74,PINE040.3-4177,8/9/1994,16:00,Phosphorus (mg/l),0.04,
74,PINE040.3-4177,8/9/1994,16:00,pH (None),9.3,
74,PINE040.3-4177,8/9/1994,16:00,Hot Acidity (mg/l),0,
74,PINE040.3-4177,8/9/1994,16:00,Nitrogen TOT (mg/l),0.35,
74,PINE040.3-4177,8/9/1994,16:00,Nitrite-N D (mg/l),0.006,
74,PINE040.3-4177,8/9/1994,16:00,Nitrate-N (mg/l),0.14,
74,PINE040.3-4177,8/9/1994,16:00,Ammonia-N T (mg/l),Present Below Quantification Limit,0.02
74,PINE040.3-4177,8/9/1994,16:00,Specific Con (umho/cm),105,
74,PINE040.3-4177,8/9/1994,16:00,Nitrite-N T (mg/l),0.006,
74,PINE040.3-4177,8/9/1994,16:00,TDS (mg/l),54,
74,PINE040.3-4177,8/9/1994,16:00,Dissolved N (mg/l),0.29,
74,PINE040.3-4177,8/9/1994,16:00,Phosphorus D (mg/l),0.033,
74,PINE040.3-4177,8/9/1994,16:00,Iron (ug/l),51,
74,PINE040.3-4177,8/9/1994,16:00,Copper T (ug/l),Present Below Quantification Limit,10
74,PINE040.3-4177,8/9/1994,16:00,Calcium T (mg/l),12,
74,PINE040.3-4177,8/9/1994,16:00,Chloride (mg/l),4,
74,PINE040.3-4177,8/9/1994,16:00,Iron D (ug/l),51,
74,PINE040.3-4177,8/9/1994,16:00,Lead T (ug/l),Present Below Quantification Limit,1
74,PINE040.3-4177,8/9/1994,16:00,Potassium T (mg/l),0.975,
74,PINE040.3-4177,8/9/1994,16:00,Hardness T (mg/l),28,
74,PINE040.3-4177,8/9/1994,16:00,Magnesium (mg/l),2.47,
74,PINE040.3-4177,8/9/1994,16:00,Nickel T (ug/l),Present Below Quantification Limit,4
74,PINE040.3-4177,8/9/1994,16:00,Sulfate (mg/l),33,
74,PINE040.3-4177,8/9/1994,16:00,Sodium (mg/l),3.6,
74,PINE040.3-4177,8/9/1994,16:00,Aluminum D (ug/l),72.2,
74,PINE040.3-4177,8/9/1994,16:00,Manganese (ug/l),19.7,
74,PINE040.3-4177,8/9/1994,16:00,Orthophosphate (mg/l),0.02,
74,PINE040.3-4177,8/9/1994,16:00,Aluminum (ug/l),155,
74,PINE040.3-4177,8/9/1994,16:00,Manganese D (ug/l),36.3,
74,PINE040.3-4177,8/9/1994,16:00,T Org Carbon (mg/l),1.9,
74,PINE040.3-4177,8/9/1994,16:00,Turbidity (NTU),3,
74,PINE040.3-4177,8/9/1994,16:00,Zinc T (ug/l),Present Below Quantification Limit,10
74,PINE040.3-4177,8/9/1994,16:00,P Ortho Diss (mg/l),0.014,
229,BABB000.1-4177,8/10/1994,8:45,Acidity - Field (mg/l),4,
229,BABB000.1-4177,8/10/1994,8:45,Water Temperature (deg C),22.3,
229,BABB000.1-4177,8/10/1994,8:45,Flow (cfs),47.348,
229,BABB000.1-4177,8/10/1994,8:45,Specific Conductivity (umho/cm),184,
229,BABB000.1-4177,8/10/1994,8:45,Dissolved Oxygen (mg/l),8.9,
92,LPIN000.2-4177,8/10/1994,13:05,Acidity - Field (mg/l),2,
92,LPIN000.2-4177,8/10/1994,13:05,Alkalinity - Field (mg/l),16,
92,LPIN000.2-4177,8/10/1994,13:05,Specific Conductivity (umho/cm),77,
92,LPIN000.2-4177,8/10/1994,13:05,Dissolved Oxygen (mg/l),9.45,
92,LPIN000.2-4177,8/10/1994,13:05,Water Temperature (deg C),21.6,
92,LPIN000.2-4177,8/10/1994,13:05,Flow (cfs),104.167,
93,LPIN011.5-4177,8/10/1994,11:15,Specific Conductivity (umho/cm),76,
93,LPIN011.5-4177,8/10/1994,11:15,Dissolved Oxygen (mg/l),9.7,
93,LPIN011.5-4177,8/10/1994,11:15,Flow (cfs),75.677,
93,LPIN011.5-4177,8/10/1994,11:15,Alkalinity - Field (mg/l),18,
93,LPIN011.5-4177,8/10/1994,11:15,Acidity - Field (mg/l),2,
93,LPIN011.5-4177,8/10/1994,11:15,Water Temperature (deg C),17.3,
72,PINE001.1-4177,8/10/1994,16:10,Water Temperature (deg C),23.8,
72,PINE001.1-4177,8/10/1994,16:10,Alkalinity - Field (mg/l),20,
72,PINE001.1-4177,8/10/1994,16:10,Specific Conductivity (umho/cm),88,
72,PINE001.1-4177,8/10/1994,16:10,Dissolved Oxygen (mg/l),9.2,
72,PINE001.1-4177,8/10/1994,16:10,Acidity - Field (mg/l),2,
73,PINE014.2-4177,8/10/1994,14:45,Dissolved Oxygen (mg/l),9.6,
73,PINE014.2-4177,8/10/1994,14:45,Acidity - Field (mg/l),2,
73,PINE014.2-4177,8/10/1994,14:45,Alkalinity - Field (mg/l),22,
73,PINE014.2-4177,8/10/1994,14:45,Water Temperature (deg C),22.5,
73,PINE014.2-4177,8/10/1994,14:45,Specific Conductivity (umho/cm),84,
74,PINE040.3-4177,8/9/1994,16:00,Specific Conductivity (umho/cm),102,
74,PINE040.3-4177,8/9/1994,16:00,Alkalinity - Field (mg/l),28,
74,PINE040.3-4177,8/9/1994,16:00,Acidity - Field (mg/l),0,
74,PINE040.3-4177,8/9/1994,16:00,Dissolved Oxygen (mg/l),9.9,
74,PINE040.3-4177,8/9/1994,16:00,Water Temperature (deg C),24.1,
74,PINE040.3-4177,8/9/1994,16:30,Alkalinity - Field (mg/l),28,
74,PINE040.3-4177,8/9/1994,16:30,Specific Conductivity (umho/cm),102,
74,PINE040.3-4177,8/9/1994,16:30,Acidity - Field (mg/l),0,
74,PINE040.3-4177,8/9/1994,16:30,Water Temperature (deg C),24.1,
74,PINE040.3-4177,8/9/1994,16:30,Dissolved Oxygen (mg/l),9.9,
93,LPIN011.5-4177,8/10/1983,0:00,BOD5 (mg/l),0.7,
93,LPIN011.5-4177,8/10/1983,0:00,pH (None),6.3,
93,LPIN011.5-4177,8/10/1983,0:00,Alkalinity (mg/l),22,
93,LPIN011.5-4177,8/10/1983,0:00,TDS (mg/l),36,
93,LPIN011.5-4177,8/10/1983,0:00,Ammonia-N T (mg/l),0.05,
93,LPIN011.5-4177,8/10/1983,0:00,Nitrite-N T (mg/l),0.01,
93,LPIN011.5-4177,8/10/1983,0:00,Nitrate-N (mg/l),0.09,
93,LPIN011.5-4177,8/10/1983,0:00,Kjeld Nitrogen (mg/l),0.2,
93,LPIN011.5-4177,8/10/1983,0:00,Organic N (mg/l),0.15,
93,LPIN011.5-4177,8/10/1983,0:00,Nitrogen TOT (mg/l),0.15,
93,LPIN011.5-4177,8/10/1983,0:00,Phosphorus (mg/l),0.03,
93,LPIN011.5-4177,8/10/1983,0:00,Calcium T (mg/l),8.2,
93,LPIN011.5-4177,8/10/1983,0:00,Magnesium (mg/l),1.3,
93,LPIN011.5-4177,8/10/1983,0:00,Chloride (mg/l),7,
93,LPIN011.5-4177,8/10/1983,0:00,Sulfate (mg/l),5,
93,LPIN011.5-4177,8/10/1983,0:00,Iron (ug/l),3770,
93,LPIN011.5-4177,8/10/1983,0:00,Manganese (ug/l),20,
93,LPIN011.5-4177,8/10/1983,0:00,Aluminum (ug/l),190,
93,LPIN011.5-4177,8/10/1983,0:00,Fecal Coliform (#/100ml),25,
93,LPIN011.5-4177,8/10/1983,0:00,Hot Acidity (mg/l),12,
92,LPIN000.2-4177,8/10/1983,0:00,BOD5 (mg/l),0.7,
92,LPIN000.2-4177,8/10/1983,0:00,pH (None),6.2,
92,LPIN000.2-4177,8/10/1983,0:00,Alkalinity (mg/l),16,
92,LPIN000.2-4177,8/10/1983,0:00,TDS (mg/l),56,
92,LPIN000.2-4177,8/10/1983,0:00,Ammonia-N T (mg/l),0.05,
92,LPIN000.2-4177,8/10/1983,0:00,Nitrite-N T (mg/l),0.01,
92,LPIN000.2-4177,8/10/1983,0:00,Nitrate-N (mg/l),0.07,
92,LPIN000.2-4177,8/10/1983,0:00,Kjeld Nitrogen (mg/l),0.26,
92,LPIN000.2-4177,8/10/1983,0:00,Organic N (mg/l),0.21,
92,LPIN000.2-4177,8/10/1983,0:00,Nitrogen TOT (mg/l),0.13,
92,LPIN000.2-4177,8/10/1983,0:00,Phosphorus (mg/l),0.04,
92,LPIN000.2-4177,8/10/1983,0:00,Calcium T (mg/l),10.5,
92,LPIN000.2-4177,8/10/1983,0:00,Magnesium (mg/l),2.5,
92,LPIN000.2-4177,8/10/1983,0:00,Chloride (mg/l),5,
92,LPIN000.2-4177,8/10/1983,0:00,Sulfate (mg/l),5,
92,LPIN000.2-4177,8/10/1983,0:00,Iron (ug/l),3600,
92,LPIN000.2-4177,8/10/1983,0:00,Manganese (ug/l),40,
92,LPIN000.2-4177,8/10/1983,0:00,Aluminum (ug/l),140,
92,LPIN000.2-4177,8/10/1983,0:00,Fecal Coliform (#/100ml),25,
92,LPIN000.2-4177,8/10/1983,0:00,Hot Acidity (mg/l),16,
74,PINE040.3-4177,8/10/1983,0:00,BOD5 (mg/l),0.7,
74,PINE040.3-4177,8/10/1983,0:00,pH (None),6.4,
74,PINE040.3-4177,8/10/1983,0:00,Alkalinity (mg/l),36,
74,PINE040.3-4177,8/10/1983,0:00,TDS (mg/l),50,
74,PINE040.3-4177,8/10/1983,0:00,Ammonia-N T (mg/l),0.05,
74,PINE040.3-4177,8/10/1983,0:00,Nitrite-N T (mg/l),0.01,
